RoundedLat,RoundedLong,Count,bins
40.541,-74.223,7,3
40.541,-74.222,3,1
40.541,-74.22,3,1
40.541,-74.219,1,0
40.541,-74.218,36,9
40.541,-74.217,7,3
40.541,-74.216,5,2
40.541,-74.215,15,6
40.541,-74.214,11,5
40.541,-74.213,2,0
40.541,-74.212,5,2
40.541,-74.211,5,2
40.541,-74.21,2,0
40.541,-74.208,3,1
40.541,-74.207,10,5
40.541,-74.206,2,0
40.541,-74.205,2,0
40.541,-74.204,3,1
40.541,-74.203,3,1
40.541,-74.202,1,0
40.541,-74.201,2,0
40.541,-74.2,3,1
40.541,-74.198,5,2
40.541,-74.196,4,2
40.541,-74.195,2,0
40.541,-74.194,1,0
40.541,-74.193,2,0
40.541,-74.192,2,0
40.541,-74.19,5,2
40.541,-74.189,4,2
40.541,-74.188,1,0
40.541,-74.187,2,0
40.541,-74.185,6,3
40.541,-74.184,3,1
40.541,-74.182,2,0
40.541,-74.181,1,0
40.541,-74.18,4,2
40.541,-74.179,2,0
40.541,-74.178,3,1
40.541,-74.177,57,10
40.541,-74.176,7,3
40.541,-74.175,6,3
40.541,-74.174,3,1
40.541,-74.173,4,2
40.541,-74.171,1,0
40.541,-74.17,8,4
40.541,-74.169,2,0
40.541,-74.167,6,3
40.541,-74.166,2,0
40.541,-74.165,8,4
40.541,-74.163,5,2
40.541,-74.162,7,3
40.541,-74.161,3,1
40.541,-74.159,1,0
40.541,-74.158,2,0
40.541,-74.157,3,1
40.541,-74.154,4,2
40.541,-74.153,3,1
40.541,-74.152,12,5
40.541,-74.15,3,1
40.541,-74.149,2,0
40.541,-74.148,3,1
40.541,-74.147,26,8
40.541,-74.146,2,0
40.542,-74.237,10,5
40.542,-74.22,6,3
40.542,-74.219,4,2
40.542,-74.218,12,5
40.542,-74.217,4,2
40.542,-74.215,7,3
40.542,-74.214,1,0
40.542,-74.21,16,6
40.542,-74.209,4,2
40.542,-74.208,16,6
40.542,-74.207,17,6
40.542,-74.206,3,1
40.542,-74.205,6,3
40.542,-74.203,2,0
40.542,-74.202,8,4
40.542,-74.201,9,4
40.542,-74.2,5,2
40.542,-74.199,3,1
40.542,-74.198,7,3
40.542,-74.197,8,4
40.542,-74.195,1,0
40.542,-74.194,2,0
40.542,-74.193,5,2
40.542,-74.192,7,3
40.542,-74.19,1,0
40.542,-74.189,1,0
40.542,-74.188,2,0
40.542,-74.187,5,2
40.542,-74.186,12,5
40.542,-74.185,2,0
40.542,-74.184,2,0
40.542,-74.182,23,8
40.542,-74.181,1,0
40.542,-74.179,2,0
40.542,-74.178,5,2
40.542,-74.177,36,9
40.542,-74.175,5,2
40.542,-74.174,4,2
40.542,-74.173,2,0
40.542,-74.172,4,2
40.542,-74.171,5,2
40.542,-74.17,6,3
40.542,-74.169,2,0
40.542,-74.168,8,4
40.542,-74.167,5,2
40.542,-74.166,4,2
40.542,-74.165,20,7
40.542,-74.164,2,0
40.542,-74.163,50,10
40.542,-74.162,4,2
40.542,-74.161,4,2
40.542,-74.16,2,0
40.542,-74.159,4,2
40.542,-74.158,2,0
40.542,-74.157,1,0
40.542,-74.154,2,0
40.542,-74.15,8,4
40.542,-74.149,1,0
40.542,-74.148,9,4
40.542,-74.147,11,5
40.542,-74.146,53,10
40.542,-74.145,11,5
40.542,-74.144,2,0
40.543,-74.236,1,0
40.543,-74.218,523,14
40.543,-74.217,2,0
40.543,-74.215,4,2
40.543,-74.214,5,2
40.543,-74.212,3,1
40.543,-74.21,13,6
40.543,-74.208,49,10
40.543,-74.205,2,0
40.543,-74.204,1,0
40.543,-74.201,5,2
40.543,-74.2,1,0
40.543,-74.199,4,2
40.543,-74.198,2,0
40.543,-74.197,31,9
40.543,-74.196,12,5
40.543,-74.194,4,2
40.543,-74.192,2,0
40.543,-74.191,1,0
40.543,-74.183,2,0
40.543,-74.182,4,2
40.543,-74.179,2,0
40.543,-74.177,8,4
40.543,-74.176,2,0
40.543,-74.175,2,0
40.543,-74.174,21,7
40.543,-74.173,5,2
40.543,-74.172,9,4
40.543,-74.171,1,0
40.543,-74.17,2,0
40.543,-74.168,6,3
40.543,-74.167,3,1
40.543,-74.166,10,5
40.543,-74.165,4,2
40.543,-74.164,72,11
40.543,-74.163,5,2
40.543,-74.162,3,1
40.543,-74.16,6,3
40.543,-74.158,4,2
40.543,-74.156,6,3
40.543,-74.153,3,1
40.543,-74.151,8,4
40.543,-74.15,2,0
40.543,-74.149,7,3
40.543,-74.147,8,4
40.543,-74.146,3,1
40.543,-74.145,6,3
40.543,-74.144,2,0
40.543,-74.143,4,2
40.544,-74.233,13,6
40.544,-74.219,13,6
40.544,-74.217,12,5
40.544,-74.216,4,2
40.544,-74.215,1,0
40.544,-74.214,7,3
40.544,-74.212,3,1
40.544,-74.211,2,0
40.544,-74.209,13,6
40.544,-74.206,6,3
40.544,-74.203,2,0
40.544,-74.2,6,3
40.544,-74.199,2,0
40.544,-74.198,2,0
40.544,-74.196,2,0
40.544,-74.195,5,2
40.544,-74.193,5,2
40.544,-74.192,6,3
40.544,-74.181,4,2
40.544,-74.18,4,2
40.544,-74.178,3,1
40.544,-74.177,20,7
40.544,-74.176,4,2
40.544,-74.175,10,5
40.544,-74.173,6,3
40.544,-74.171,6,3
40.544,-74.17,2,0
40.544,-74.168,1,0
40.544,-74.167,10,5
40.544,-74.165,116,12
40.544,-74.164,1,0
40.544,-74.163,14,6
40.544,-74.162,2,0
40.544,-74.161,3,1
40.544,-74.16,2,0
40.544,-74.159,1,0
40.544,-74.158,2,0
40.544,-74.157,6,3
40.544,-74.156,1,0
40.544,-74.155,1,0
40.544,-74.152,3,1
40.544,-74.151,1,0
40.544,-74.15,5,2
40.544,-74.149,1,0
40.544,-74.148,11,5
40.544,-74.147,4,2
40.544,-74.146,20,7
40.544,-74.145,3,1
40.544,-74.144,28,8
40.544,-74.142,5,2
40.544,-74.141,13,6
40.545,-74.231,12,5
40.545,-74.22,16,6
40.545,-74.219,26,8
40.545,-74.218,14,6
40.545,-74.216,8,4
40.545,-74.215,5,2
40.545,-74.213,1,0
40.545,-74.211,8,4
40.545,-74.21,10,5
40.545,-74.209,30,8
40.545,-74.208,2,0
40.545,-74.207,1,0
40.545,-74.2,1,0
40.545,-74.198,1,0
40.545,-74.196,5,2
40.545,-74.195,8,4
40.545,-74.194,8,4
40.545,-74.192,1,0
40.545,-74.186,2,0
40.545,-74.183,7,3
40.545,-74.182,3,1
40.545,-74.18,5,2
40.545,-74.179,1,0
40.545,-74.178,6,3
40.545,-74.177,9,4
40.545,-74.175,13,6
40.545,-74.174,1,0
40.545,-74.173,4,2
40.545,-74.172,13,6
40.545,-74.169,3,1
40.545,-74.168,9,4
40.545,-74.167,3,1
40.545,-74.166,34,9
40.545,-74.165,29,8
40.545,-74.161,111,12
40.545,-74.159,2,0
40.545,-74.158,10,5
40.545,-74.157,16,6
40.545,-74.155,1,0
40.545,-74.154,5,2
40.545,-74.152,1,0
40.545,-74.151,2,0
40.545,-74.15,2,0
40.545,-74.149,7,3
40.545,-74.148,4,2
40.545,-74.147,2,0
40.545,-74.146,24,8
40.545,-74.145,2,0
40.545,-74.144,3,1
40.545,-74.143,12,5
40.545,-74.142,11,5
40.545,-74.141,3,1
40.545,-74.14,3,1
40.546,-74.23,1,0
40.546,-74.229,19,7
40.546,-74.22,19,7
40.546,-74.219,1,0
40.546,-74.217,3,1
40.546,-74.216,24,8
40.546,-74.215,6,3
40.546,-74.214,3,1
40.546,-74.213,17,6
40.546,-74.212,3,1
40.546,-74.211,3,1
40.546,-74.21,13,6
40.546,-74.208,5,2
40.546,-74.204,3,1
40.546,-74.203,9,4
40.546,-74.202,2,0
40.546,-74.2,2,0
40.546,-74.199,12,5
40.546,-74.198,1,0
40.546,-74.197,2,0
40.546,-74.196,9,4
40.546,-74.195,1,0
40.546,-74.194,12,5
40.546,-74.193,9,4
40.546,-74.192,2,0
40.546,-74.191,4,2
40.546,-74.188,1,0
40.546,-74.187,6,3
40.546,-74.185,3,1
40.546,-74.184,8,4
40.546,-74.183,3,1
40.546,-74.182,1,0
40.546,-74.181,7,3
40.546,-74.18,1,0
40.546,-74.179,6,3
40.546,-74.178,2,0
40.546,-74.177,2,0
40.546,-74.176,10,5
40.546,-74.175,1,0
40.546,-74.174,2,0
40.546,-74.173,16,6
40.546,-74.172,2,0
40.546,-74.171,9,4
40.546,-74.169,1,0
40.546,-74.168,1,0
40.546,-74.167,3,1
40.546,-74.166,12,5
40.546,-74.165,5,2
40.546,-74.164,2,0
40.546,-74.159,35,9
40.546,-74.156,2,0
40.546,-74.155,1,0
40.546,-74.153,4,2
40.546,-74.152,17,6
40.546,-74.149,4,2
40.546,-74.148,1,0
40.546,-74.147,2,0
40.546,-74.146,4,2
40.546,-74.144,1,0
40.546,-74.143,4,2
40.546,-74.142,6,3
40.546,-74.141,15,6
40.546,-74.139,2,0
40.547,-74.231,1,0
40.547,-74.229,33,9
40.547,-74.228,2,0
40.547,-74.22,36,9
40.547,-74.219,15,6
40.547,-74.218,7,3
40.547,-74.217,4,2
40.547,-74.216,6,3
40.547,-74.215,2,0
40.547,-74.214,5,2
40.547,-74.212,2,0
40.547,-74.21,12,5
40.547,-74.209,3,1
40.547,-74.202,1,0
40.547,-74.2,1,0
40.547,-74.199,24,8
40.547,-74.198,5,2
40.547,-74.197,6,3
40.547,-74.196,2,0
40.547,-74.195,4,2
40.547,-74.194,7,3
40.547,-74.193,5,2
40.547,-74.192,4,2
40.547,-74.191,6,3
40.547,-74.19,6,3
40.547,-74.189,5,2
40.547,-74.188,12,5
40.547,-74.187,3,1
40.547,-74.186,1,0
40.547,-74.184,5,2
40.547,-74.182,13,6
40.547,-74.181,37,9
40.547,-74.18,34,9
40.547,-74.179,5,2
40.547,-74.175,11,5
40.547,-74.174,2,0
40.547,-74.173,3,1
40.547,-74.172,1,0
40.547,-74.171,6,3
40.547,-74.17,1,0
40.547,-74.169,3,1
40.547,-74.166,3,1
40.547,-74.165,4,2
40.547,-74.163,6,3
40.547,-74.162,15,6
40.547,-74.161,4,2
40.547,-74.159,7,3
40.547,-74.158,4,2
40.547,-74.157,19,7
40.547,-74.155,1,0
40.547,-74.154,4,2
40.547,-74.153,8,4
40.547,-74.152,1,0
40.547,-74.15,16,6
40.547,-74.149,6,3
40.547,-74.148,2,0
40.547,-74.145,1,0
40.547,-74.144,1,0
40.547,-74.143,2,0
40.547,-74.142,8,4
40.547,-74.141,5,2
40.547,-74.14,16,6
40.547,-74.139,1,0
40.548,-74.226,23,8
40.548,-74.221,81,11
40.548,-74.22,100,12
40.548,-74.219,12,5
40.548,-74.218,3,1
40.548,-74.217,15,6
40.548,-74.216,8,4
40.548,-74.215,7,3
40.548,-74.214,6,3
40.548,-74.213,13,6
40.548,-74.212,2,0
40.548,-74.211,4,2
40.548,-74.21,1,0
40.548,-74.209,2,0
40.548,-74.208,2,0
40.548,-74.201,3,1
40.548,-74.2,4,2
40.548,-74.199,18,7
40.548,-74.198,2,0
40.548,-74.197,9,4
40.548,-74.196,13,6
40.548,-74.195,4,2
40.548,-74.194,8,4
40.548,-74.193,1,0
40.548,-74.192,12,5
40.548,-74.19,3,1
40.548,-74.189,7,3
40.548,-74.188,5,2
40.548,-74.187,6,3
40.548,-74.186,11,5
40.548,-74.185,2,0
40.548,-74.184,7,3
40.548,-74.183,3,1
40.548,-74.182,1,0
40.548,-74.181,3,1
40.548,-74.179,3,1
40.548,-74.178,3,1
40.548,-74.176,7,3
40.548,-74.175,2,0
40.548,-74.174,7,3
40.548,-74.173,11,5
40.548,-74.172,2,0
40.548,-74.168,5,2
40.548,-74.167,8,4
40.548,-74.163,2,0
40.548,-74.161,3,1
40.548,-74.16,19,7
40.548,-74.159,4,2
40.548,-74.156,1,0
40.548,-74.155,12,5
40.548,-74.154,2,0
40.548,-74.153,1,0
40.548,-74.152,12,5
40.548,-74.151,2,0
40.548,-74.15,5,2
40.548,-74.149,15,6
40.548,-74.147,4,2
40.548,-74.146,6,3
40.548,-74.144,4,2
40.548,-74.143,6,3
40.548,-74.142,5,2
40.548,-74.14,18,7
40.548,-74.138,1,0
40.549,-74.232,2,0
40.549,-74.23,7,3
40.549,-74.224,3,1
40.549,-74.223,39,9
40.549,-74.221,112,12
40.549,-74.218,2,0
40.549,-74.217,9,4
40.549,-74.216,13,6
40.549,-74.214,8,4
40.549,-74.212,1,0
40.549,-74.211,20,7
40.549,-74.21,5,2
40.549,-74.208,3,1
40.549,-74.2,23,8
40.549,-74.199,3,1
40.549,-74.198,6,3
40.549,-74.197,24,8
40.549,-74.196,3,1
40.549,-74.195,52,10
40.549,-74.194,6,3
40.549,-74.193,9,4
40.549,-74.191,15,6
40.549,-74.189,1,0
40.549,-74.188,1,0
40.549,-74.186,36,9
40.549,-74.185,8,4
40.549,-74.183,1,0
40.549,-74.182,3,1
40.549,-74.18,5,2
40.549,-74.178,1,0
40.549,-74.175,8,4
40.549,-74.173,3,1
40.549,-74.172,8,4
40.549,-74.171,8,4
40.549,-74.169,4,2
40.549,-74.168,1,0
40.549,-74.167,6,3
40.549,-74.166,1,0
40.549,-74.165,2,0
40.549,-74.164,2,0
40.549,-74.163,7,3
40.549,-74.162,3,1
40.549,-74.161,3,1
40.549,-74.16,14,6
40.549,-74.159,2,0
40.549,-74.157,3,1
40.549,-74.156,1,0
40.549,-74.154,12,5
40.549,-74.153,26,8
40.549,-74.152,29,8
40.549,-74.151,21,7
40.549,-74.15,6,3
40.549,-74.149,8,4
40.549,-74.148,4,2
40.549,-74.147,1,0
40.549,-74.144,4,2
40.549,-74.141,5,2
40.549,-74.14,1,0
40.549,-74.139,4,2
40.549,-74.138,3,1
40.55,-74.234,4,2
40.55,-74.222,58,10
40.55,-74.221,219,13
40.55,-74.218,30,8
40.55,-74.217,4,2
40.55,-74.216,3,1
40.55,-74.215,6,3
40.55,-74.214,2,0
40.55,-74.212,11,5
40.55,-74.211,13,6
40.55,-74.21,4,2
40.55,-74.201,4,2
40.55,-74.2,15,6
40.55,-74.196,8,4
40.55,-74.195,1,0
40.55,-74.194,3,1
40.55,-74.193,14,6
40.55,-74.192,4,2
40.55,-74.19,7,3
40.55,-74.188,31,9
40.55,-74.187,1,0
40.55,-74.186,2,0
40.55,-74.185,1,0
40.55,-74.184,3,1
40.55,-74.183,2,0
40.55,-74.182,6,3
40.55,-74.181,2,0
40.55,-74.18,1,0
40.55,-74.179,2,0
40.55,-74.176,9,4
40.55,-74.175,9,4
40.55,-74.172,7,3
40.55,-74.171,4,2
40.55,-74.17,3,1
40.55,-74.169,1,0
40.55,-74.168,7,3
40.55,-74.167,9,4
40.55,-74.166,3,1
40.55,-74.165,14,6
40.55,-74.164,6,3
40.55,-74.162,15,6
40.55,-74.161,1,0
40.55,-74.16,11,5
40.55,-74.159,6,3
40.55,-74.158,8,4
40.55,-74.157,25,8
40.55,-74.156,2,0
40.55,-74.155,10,5
40.55,-74.153,3,1
40.55,-74.152,1,0
40.55,-74.151,118,12
40.55,-74.15,2,0
40.55,-74.149,8,4
40.55,-74.147,1,0
40.55,-74.146,2,0
40.55,-74.145,3,1
40.55,-74.143,2,0
40.55,-74.142,8,4
40.55,-74.14,11,5
40.55,-74.138,6,3
40.55,-74.137,32,9
40.55,-74.136,7,3
40.551,-74.22,9,4
40.551,-74.217,6,3
40.551,-74.215,3,1
40.551,-74.214,3,1
40.551,-74.213,10,5
40.551,-74.212,17,6
40.551,-74.211,7,3
40.551,-74.201,29,8
40.551,-74.2,7,3
40.551,-74.199,3,1
40.551,-74.198,10,5
40.551,-74.196,8,4
40.551,-74.193,9,4
40.551,-74.192,6,3
40.551,-74.191,6,3
40.551,-74.189,9,4
40.551,-74.187,7,3
40.551,-74.185,1,0
40.551,-74.184,4,2
40.551,-74.183,4,2
40.551,-74.182,1,0
40.551,-74.181,4,2
40.551,-74.18,2,0
40.551,-74.179,1,0
40.551,-74.176,4,2
40.551,-74.175,1,0
40.551,-74.173,6,3
40.551,-74.172,2,0
40.551,-74.17,3,1
40.551,-74.169,3,1
40.551,-74.168,19,7
40.551,-74.166,5,2
40.551,-74.165,5,2
40.551,-74.164,10,5
40.551,-74.163,5,2
40.551,-74.161,2,0
40.551,-74.16,5,2
40.551,-74.159,6,3
40.551,-74.158,1,0
40.551,-74.155,3,1
40.551,-74.154,6,3
40.551,-74.152,2,0
40.551,-74.151,51,10
40.551,-74.15,126,12
40.551,-74.149,1,0
40.551,-74.148,6,3
40.551,-74.147,14,6
40.551,-74.146,4,2
40.551,-74.145,5,2
40.551,-74.143,3,1
40.551,-74.142,1,0
40.551,-74.141,1,0
40.551,-74.139,5,2
40.551,-74.137,2,0
40.551,-74.136,2,0
40.551,-74.135,7,3
40.551,-74.113,1,0
40.552,-74.219,17,6
40.552,-74.215,10,5
40.552,-74.214,3,1
40.552,-74.213,3,1
40.552,-74.212,33,9
40.552,-74.211,6,3
40.552,-74.21,5,2
40.552,-74.201,6,3
40.552,-74.2,2,0
40.552,-74.199,1,0
40.552,-74.198,8,4
40.552,-74.193,5,2
40.552,-74.192,16,6
40.552,-74.191,83,11
40.552,-74.19,30,8
40.552,-74.188,4,2
40.552,-74.187,3,1
40.552,-74.186,15,6
40.552,-74.185,6,3
40.552,-74.184,11,5
40.552,-74.182,8,4
40.552,-74.181,12,5
40.552,-74.18,14,6
40.552,-74.179,1,0
40.552,-74.178,11,5
40.552,-74.176,1,0
40.552,-74.175,2,0
40.552,-74.174,4,2
40.552,-74.173,3,1
40.552,-74.171,5,2
40.552,-74.17,2,0
40.552,-74.169,2,0
40.552,-74.168,10,5
40.552,-74.166,2,0
40.552,-74.165,4,2
40.552,-74.164,3,1
40.552,-74.163,1,0
40.552,-74.16,11,5
40.552,-74.159,7,3
40.552,-74.158,2,0
40.552,-74.157,2,0
40.552,-74.156,4,2
40.552,-74.155,15,6
40.552,-74.153,2,0
40.552,-74.152,38,9
40.552,-74.151,63,11
40.552,-74.149,17,6
40.552,-74.147,1,0
40.552,-74.146,3,1
40.552,-74.145,10,5
40.552,-74.144,8,4
40.552,-74.141,4,2
40.552,-74.14,3,1
40.552,-74.139,2,0
40.552,-74.138,4,2
40.552,-74.137,1,0
40.552,-74.136,1,0
40.552,-74.135,8,4
40.552,-74.134,7,3
40.552,-74.133,20,7
40.552,-74.116,1,0
40.552,-74.114,3,1
40.553,-74.218,30,8
40.553,-74.217,2,0
40.553,-74.215,4,2
40.553,-74.214,18,7
40.553,-74.213,6,3
40.553,-74.212,13,6
40.553,-74.211,8,4
40.553,-74.202,23,8
40.553,-74.201,3,1
40.553,-74.197,20,7
40.553,-74.196,16,6
40.553,-74.195,4,2
40.553,-74.194,14,6
40.553,-74.192,7,3
40.553,-74.191,29,8
40.553,-74.187,1,0
40.553,-74.186,2,0
40.553,-74.185,4,2
40.553,-74.184,4,2
40.553,-74.183,3,1
40.553,-74.182,3,1
40.553,-74.181,1,0
40.553,-74.18,3,1
40.553,-74.179,11,5
40.553,-74.178,7,3
40.553,-74.177,3,1
40.553,-74.176,6,3
40.553,-74.175,6,3
40.553,-74.174,2,0
40.553,-74.173,2,0
40.553,-74.172,2,0
40.553,-74.17,5,2
40.553,-74.169,6,3
40.553,-74.168,35,9
40.553,-74.167,1,0
40.553,-74.166,4,2
40.553,-74.165,3,1
40.553,-74.164,5,2
40.553,-74.163,8,4
40.553,-74.162,11,5
40.553,-74.16,6,3
40.553,-74.159,4,2
40.553,-74.157,1,0
40.553,-74.156,2,0
40.553,-74.155,4,2
40.553,-74.154,12,5
40.553,-74.153,7,3
40.553,-74.152,10,5
40.553,-74.151,29,8
40.553,-74.15,1,0
40.553,-74.149,1,0
40.553,-74.147,2,0
40.553,-74.146,4,2
40.553,-74.143,1,0
40.553,-74.142,13,6
40.553,-74.141,12,5
40.553,-74.14,3,1
40.553,-74.139,4,2
40.553,-74.138,6,3
40.553,-74.137,5,2
40.553,-74.136,1,0
40.553,-74.135,5,2
40.553,-74.134,2,0
40.553,-74.133,6,3
40.553,-74.132,19,7
40.553,-74.117,1,0
40.553,-74.116,10,5
40.554,-74.218,28,8
40.554,-74.217,1,0
40.554,-74.215,2,0
40.554,-74.213,17,6
40.554,-74.212,5,2
40.554,-74.211,2,0
40.554,-74.202,2,0
40.554,-74.201,7,3
40.554,-74.2,3,1
40.554,-74.196,3,1
40.554,-74.194,5,2
40.554,-74.193,49,10
40.554,-74.188,2,0
40.554,-74.187,2,0
40.554,-74.186,4,2
40.554,-74.185,1,0
40.554,-74.184,6,3
40.554,-74.183,10,5
40.554,-74.182,1,0
40.554,-74.18,1,0
40.554,-74.179,3,1
40.554,-74.178,2,0
40.554,-74.176,8,4
40.554,-74.175,1,0
40.554,-74.174,2,0
40.554,-74.173,6,3
40.554,-74.172,2,0
40.554,-74.17,5,2
40.554,-74.169,1,0
40.554,-74.168,15,6
40.554,-74.167,3,1
40.554,-74.166,2,0
40.554,-74.165,9,4
40.554,-74.164,13,6
40.554,-74.162,1,0
40.554,-74.161,2,0
40.554,-74.16,10,5
40.554,-74.159,3,1
40.554,-74.158,4,2
40.554,-74.157,3,1
40.554,-74.156,7,3
40.554,-74.155,3,1
40.554,-74.154,5,2
40.554,-74.152,10,5
40.554,-74.151,8,4
40.554,-74.15,8,4
40.554,-74.149,1,0
40.554,-74.148,3,1
40.554,-74.147,2,0
40.554,-74.146,15,6
40.554,-74.145,3,1
40.554,-74.144,77,11
40.554,-74.142,2,0
40.554,-74.141,13,6
40.554,-74.14,11,5
40.554,-74.139,3,1
40.554,-74.138,2,0
40.554,-74.136,3,1
40.554,-74.134,6,3
40.554,-74.132,3,1
40.554,-74.131,2,0
40.554,-74.13,1,0
40.554,-74.118,1,0
40.554,-74.117,3,1
40.554,-74.116,7,3
40.554,-73.929,2,0
40.555,-74.217,43,10
40.555,-74.216,13,6
40.555,-74.214,10,5
40.555,-74.213,38,9
40.555,-74.211,3,1
40.555,-74.202,1,0
40.555,-74.201,3,1
40.555,-74.199,1,0
40.555,-74.198,10,5
40.555,-74.197,11,5
40.555,-74.196,3,1
40.555,-74.194,21,7
40.555,-74.184,1,0
40.555,-74.183,3,1
40.555,-74.182,13,6
40.555,-74.181,3,1
40.555,-74.18,10,5
40.555,-74.179,4,2
40.555,-74.178,1,0
40.555,-74.177,2,0
40.555,-74.176,7,3
40.555,-74.175,4,2
40.555,-74.174,7,3
40.555,-74.173,6,3
40.555,-74.171,3,1
40.555,-74.17,18,7
40.555,-74.169,6,3
40.555,-74.168,2,0
40.555,-74.167,3,1
40.555,-74.165,3,1
40.555,-74.164,5,2
40.555,-74.162,4,2
40.555,-74.161,7,3
40.555,-74.16,4,2
40.555,-74.159,5,2
40.555,-74.158,3,1
40.555,-74.157,1,0
40.555,-74.156,2,0
40.555,-74.152,9,4
40.555,-74.151,7,3
40.555,-74.15,1,0
40.555,-74.149,3,1
40.555,-74.148,9,4
40.555,-74.147,4,2
40.555,-74.146,15,6
40.555,-74.143,5,2
40.555,-74.142,18,7
40.555,-74.141,1,0
40.555,-74.14,9,4
40.555,-74.139,10,5
40.555,-74.138,4,2
40.555,-74.137,5,2
40.555,-74.135,4,2
40.555,-74.134,2,0
40.555,-74.133,4,2
40.555,-74.132,3,1
40.555,-74.131,1,0
40.555,-74.13,5,2
40.555,-74.129,1,0
40.555,-74.119,2,0
40.555,-74.117,7,3
40.555,-74.112,11,5
40.555,-73.929,2,0
40.555,-73.928,1,0
40.555,-73.926,1,0
40.555,-73.924,1,0
40.556,-74.214,77,11
40.556,-74.211,4,2
40.556,-74.203,134,12
40.556,-74.202,32,9
40.556,-74.201,4,2
40.556,-74.2,1,0
40.556,-74.199,2,0
40.556,-74.198,2,0
40.556,-74.196,24,8
40.556,-74.195,21,7
40.556,-74.183,3,1
40.556,-74.182,2,0
40.556,-74.18,5,2
40.556,-74.179,8,4
40.556,-74.177,2,0
40.556,-74.176,15,6
40.556,-74.175,4,2
40.556,-74.174,11,5
40.556,-74.173,2,0
40.556,-74.171,3,1
40.556,-74.17,7,3
40.556,-74.169,10,5
40.556,-74.168,3,1
40.556,-74.166,5,2
40.556,-74.165,3,1
40.556,-74.162,4,2
40.556,-74.161,16,6
40.556,-74.16,2,0
40.556,-74.159,6,3
40.556,-74.158,1,0
40.556,-74.157,4,2
40.556,-74.155,7,3
40.556,-74.154,1,0
40.556,-74.153,11,5
40.556,-74.152,9,4
40.556,-74.151,2,0
40.556,-74.15,1,0
40.556,-74.148,2,0
40.556,-74.147,8,4
40.556,-74.146,1,0
40.556,-74.143,2,0
40.556,-74.142,5,2
40.556,-74.141,26,8
40.556,-74.14,1,0
40.556,-74.139,42,10
40.556,-74.138,25,8
40.556,-74.137,14,6
40.556,-74.136,5,2
40.556,-74.135,6,3
40.556,-74.133,2,0
40.556,-74.131,2,0
40.556,-74.129,5,2
40.556,-74.118,6,3
40.556,-74.117,5,2
40.556,-74.116,15,6
40.556,-73.931,1,0
40.556,-73.925,1,0
40.556,-73.923,1,0
40.556,-73.917,2,0
40.557,-74.211,10,5
40.557,-74.208,6,3
40.557,-74.205,68,11
40.557,-74.204,62,11
40.557,-74.2,9,4
40.557,-74.199,49,10
40.557,-74.197,15,6
40.557,-74.196,1,0
40.557,-74.183,2,0
40.557,-74.182,15,6
40.557,-74.181,9,4
40.557,-74.18,4,2
40.557,-74.178,2,0
40.557,-74.176,2,0
40.557,-74.174,2,0
40.557,-74.173,10,5
40.557,-74.172,9,4
40.557,-74.171,5,2
40.557,-74.17,6,3
40.557,-74.169,44,10
40.557,-74.168,7,3
40.557,-74.165,8,4
40.557,-74.164,17,6
40.557,-74.163,6,3
40.557,-74.161,4,2
40.557,-74.158,15,6
40.557,-74.157,7,3
40.557,-74.156,6,3
40.557,-74.155,16,6
40.557,-74.154,13,6
40.557,-74.153,23,8
40.557,-74.152,1,0
40.557,-74.15,9,4
40.557,-74.149,1,0
40.557,-74.148,7,3
40.557,-74.147,11,5
40.557,-74.146,1,0
40.557,-74.141,7,3
40.557,-74.14,6,3
40.557,-74.139,6,3
40.557,-74.136,30,8
40.557,-74.135,5,2
40.557,-74.132,3,1
40.557,-74.131,4,2
40.557,-74.13,13,6
40.557,-74.128,46,10
40.557,-74.127,1,0
40.557,-74.126,5,2
40.557,-74.124,1,0
40.557,-74.123,4,2
40.557,-74.121,4,2
40.557,-74.119,4,2
40.557,-74.117,6,3
40.557,-74.116,2,0
40.557,-74.115,12,5
40.557,-74.114,14,6
40.557,-74.103,1,0
40.557,-73.929,3,1
40.557,-73.928,1,0
40.557,-73.927,1,0
40.557,-73.924,1,0
40.557,-73.923,3,1
40.557,-73.922,1,0
40.557,-73.919,3,1
40.557,-73.918,1,0
40.557,-73.914,1,0
40.558,-74.207,95,12
40.558,-74.206,3,1
40.558,-74.199,1,0
40.558,-74.198,17,6
40.558,-74.197,25,8
40.558,-74.181,5,2
40.558,-74.18,7,3
40.558,-74.179,7,3
40.558,-74.177,2,0
40.558,-74.176,5,2
40.558,-74.173,9,4
40.558,-74.172,3,1
40.558,-74.171,4,2
40.558,-74.17,6,3
40.558,-74.169,15,6
40.558,-74.168,4,2
40.558,-74.167,1,0
40.558,-74.165,3,1
40.558,-74.163,6,3
40.558,-74.162,6,3
40.558,-74.161,3,1
40.558,-74.16,14,6
40.558,-74.159,5,2
40.558,-74.158,6,3
40.558,-74.156,5,2
40.558,-74.155,11,5
40.558,-74.154,2,0
40.558,-74.153,5,2
40.558,-74.152,4,2
40.558,-74.151,2,0
40.558,-74.15,10,5
40.558,-74.148,3,1
40.558,-74.147,6,3
40.558,-74.146,3,1
40.558,-74.145,1,0
40.558,-74.144,11,5
40.558,-74.141,13,6
40.558,-74.138,9,4
40.558,-74.137,15,6
40.558,-74.136,10,5
40.558,-74.135,4,2
